status,dataset_id,name,short_description,primary_source_type,primary_source,primary_fingerprint,doi,pmid,manufacturer,product,release_date,tags,last_updated,notes,dataset_link,local_uid,lamin_link,uid,created_at,description
uploaded,ds_ac05fa2c3367,Xenium In Situ Analysis of Alzheimer's Disease Mouse Model Brain Coronal Sections from One Hemisphere Over a Time Course,In Situ Gene Expression v1.0 | Mouse | brain,url,https://10xgenomics.com/datasets/xenium-in-situ-analysis-of-alzheimers-disease-mouse-model-brain-coronal-sections-from-one-hemisphere-over-a-time-course-1-standard,ac05fa2c3367,,,10x Genomics,In Situ Gene Expression v1.0,,"Mouse,brain",2025-09-29,,https://10xgenomics.com/datasets/xenium-in-situ-analysis-of-alzheimers-disease-mouse-model-brain-coronal-sections-from-one-hemisphere-over-a-time-course-1-standard,106ws,eaCWUAfpiX2EWscE0000,106ws,2025-05-13 10:42:37.113355+00:00,Xenium In Situ Analysis of Alzheimer's Disease Mouse Model (Wild type 13.4 months)
uploaded,ds_ac05fa2c3367,Xenium In Situ Analysis of Alzheimer's Disease Mouse Model Brain Coronal Sections from One Hemisphere Over a Time Course,In Situ Gene Expression v1.0 | Mouse | brain,url,https://10xgenomics.com/datasets/xenium-in-situ-analysis-of-alzheimers-disease-mouse-model-brain-coronal-sections-from-one-hemisphere-over-a-time-course-1-standard,ac05fa2c3367,,,10x Genomics,In Situ Gene Expression v1.0,,"Mouse,brain",2025-09-29,,https://10xgenomics.com/datasets/xenium-in-situ-analysis-of-alzheimers-disease-mouse-model-brain-coronal-sections-from-one-hemisphere-over-a-time-course-1-standard,106ws,jmESliF63IWNuHVP0000,10xa2,2025-05-13 10:44:08.986470+00:00,Xenium In Situ Analysis of Alzheimer's Disease Mouse Model (Wild type 2.5 months)
uploaded,ds_ac05fa2c3367,Xenium In Situ Analysis of Alzheimer's Disease Mouse Model Brain Coronal Sections from One Hemisphere Over a Time Course,In Situ Gene Expression v1.0 | Mouse | brain,url,https://10xgenomics.com/datasets/xenium-in-situ-analysis-of-alzheimers-disease-mouse-model-brain-coronal-sections-from-one-hemisphere-over-a-time-course-1-standard,ac05fa2c3367,,,10x Genomics,In Situ Gene Expression v1.0,,"Mouse,brain",2025-09-29,,https://10xgenomics.com/datasets/xenium-in-situ-analysis-of-alzheimers-disease-mouse-model-brain-coronal-sections-from-one-hemisphere-over-a-time-course-1-standard,106ws,gIiRO1iRTSbyYa370000,108d3,2025-05-13 10:45:33.875139+00:00,Xenium In Situ Analysis of Alzheimer's Disease Mouse Model (Wild type 5.7 months)
uploaded,ds_ac05fa2c3367,Xenium In Situ Analysis of Alzheimer's Disease Mouse Model Brain Coronal Sections from One Hemisphere Over a Time Course,In Situ Gene Expression v1.0 | Mouse | brain,url,https://10xgenomics.com/datasets/xenium-in-situ-analysis-of-alzheimers-disease-mouse-model-brain-coronal-sections-from-one-hemisphere-over-a-time-course-1-standard,ac05fa2c3367,,,10x Genomics,In Situ Gene Expression v1.0,,"Mouse,brain",2025-09-29,,https://10xgenomics.com/datasets/xenium-in-situ-analysis-of-alzheimers-disease-mouse-model-brain-coronal-sections-from-one-hemisphere-over-a-time-course-1-standard,10xa2,KqPzNb6f7clFCLGw0000,10hhx,2025-05-13 10:37:36.242227+00:00,Xenium In Situ Analysis of Alzheimer's Disease Mouse Model (TgCRND8 17.9 months)
uploaded,ds_ac05fa2c3367,Xenium In Situ Analysis of Alzheimer's Disease Mouse Model Brain Coronal Sections from One Hemisphere Over a Time Course,In Situ Gene Expression v1.0 | Mouse | brain,url,https://10xgenomics.com/datasets/xenium-in-situ-analysis-of-alzheimers-disease-mouse-model-brain-coronal-sections-from-one-hemisphere-over-a-time-course-1-standard,ac05fa2c3367,,,10x Genomics,In Situ Gene Expression v1.0,,"Mouse,brain",2025-09-29,,https://10xgenomics.com/datasets/xenium-in-situ-analysis-of-alzheimers-disease-mouse-model-brain-coronal-sections-from-one-hemisphere-over-a-time-course-1-standard,10xa2,zyHhX1mjsVshg5yT0000,10kyp,2025-05-13 10:39:14.173799+00:00,Xenium In Situ Analysis of Alzheimer's Disease Mouse Model (TgCRND8 2.5 months)
uploaded,ds_ac05fa2c3367,Xenium In Situ Analysis of Alzheimer's Disease Mouse Model Brain Coronal Sections from One Hemisphere Over a Time Course,In Situ Gene Expression v1.0 | Mouse | brain,url,https://10xgenomics.com/datasets/xenium-in-situ-analysis-of-alzheimers-disease-mouse-model-brain-coronal-sections-from-one-hemisphere-over-a-time-course-1-standard,ac05fa2c3367,,,10x Genomics,In Situ Gene Expression v1.0,,"Mouse,brain",2025-09-29,,https://10xgenomics.com/datasets/xenium-in-situ-analysis-of-alzheimers-disease-mouse-model-brain-coronal-sections-from-one-hemisphere-over-a-time-course-1-standard,10xa2,TaVEN66Q779WeVuv0000,10fpp,2025-05-13 10:40:55.593942+00:00,Xenium In Situ Analysis of Alzheimer's Disease Mouse Model (TgCRND8 5.7 months)
uploaded,ds_ac05fa2c3367,Xenium In Situ Analysis of Alzheimer's Disease Mouse Model Brain Coronal Sections from One Hemisphere Over a Time Course,In Situ Gene Expression v1.0 | Mouse | brain,url,https://10xgenomics.com/datasets/xenium-in-situ-analysis-of-alzheimers-disease-mouse-model-brain-coronal-sections-from-one-hemisphere-over-a-time-course-1-standard,ac05fa2c3367,,,10x Genomics,In Situ Gene Expression v1.0,,"Mouse,brain",2025-09-29,,https://10xgenomics.com/datasets/xenium-in-situ-analysis-of-alzheimers-disease-mouse-model-brain-coronal-sections-from-one-hemisphere-over-a-time-course-1-standard,10xa2,eaCWUAfpiX2EWscE0000,106ws,2025-05-13 10:42:37.113355+00:00,Xenium In Situ Analysis of Alzheimer's Disease Mouse Model (Wild type 13.4 months)
uploaded,ds_ac05fa2c3367,Xenium In Situ Analysis of Alzheimer's Disease Mouse Model Brain Coronal Sections from One Hemisphere Over a Time Course,In Situ Gene Expression v1.0 | Mouse | brain,url,https://10xgenomics.com/datasets/xenium-in-situ-analysis-of-alzheimers-disease-mouse-model-brain-coronal-sections-from-one-hemisphere-over-a-time-course-1-standard,ac05fa2c3367,,,10x Genomics,In Situ Gene Expression v1.0,,"Mouse,brain",2025-09-29,,https://10xgenomics.com/datasets/xenium-in-situ-analysis-of-alzheimers-disease-mouse-model-brain-coronal-sections-from-one-hemisphere-over-a-time-course-1-standard,10xa2,jmESliF63IWNuHVP0000,10xa2,2025-05-13 10:44:08.986470+00:00,Xenium In Situ Analysis of Alzheimer's Disease Mouse Model (Wild type 2.5 months)
uploaded,ds_ac05fa2c3367,Xenium In Situ Analysis of Alzheimer's Disease Mouse Model Brain Coronal Sections from One Hemisphere Over a Time Course,In Situ Gene Expression v1.0 | Mouse | brain,url,https://10xgenomics.com/datasets/xenium-in-situ-analysis-of-alzheimers-disease-mouse-model-brain-coronal-sections-from-one-hemisphere-over-a-time-course-1-standard,ac05fa2c3367,,,10x Genomics,In Situ Gene Expression v1.0,,"Mouse,brain",2025-09-29,,https://10xgenomics.com/datasets/xenium-in-situ-analysis-of-alzheimers-disease-mouse-model-brain-coronal-sections-from-one-hemisphere-over-a-time-course-1-standard,10xa2,gIiRO1iRTSbyYa370000,108d3,2025-05-13 10:45:33.875139+00:00,Xenium In Situ Analysis of Alzheimer's Disease Mouse Model (Wild type 5.7 months)
uploaded,ds_ac05fa2c3367,Xenium In Situ Analysis of Alzheimer's Disease Mouse Model Brain Coronal Sections from One Hemisphere Over a Time Course,In Situ Gene Expression v1.0 | Mouse | brain,url,https://10xgenomics.com/datasets/xenium-in-situ-analysis-of-alzheimers-disease-mouse-model-brain-coronal-sections-from-one-hemisphere-over-a-time-course-1-standard,ac05fa2c3367,,,10x Genomics,In Situ Gene Expression v1.0,,"Mouse,brain",2025-09-29,,https://10xgenomics.com/datasets/xenium-in-situ-analysis-of-alzheimers-disease-mouse-model-brain-coronal-sections-from-one-hemisphere-over-a-time-course-1-standard,108d3,KqPzNb6f7clFCLGw0000,10hhx,2025-05-13 10:37:36.242227+00:00,Xenium In Situ Analysis of Alzheimer's Disease Mouse Model (TgCRND8 17.9 months)
uploaded,ds_ac05fa2c3367,Xenium In Situ Analysis of Alzheimer's Disease Mouse Model Brain Coronal Sections from One Hemisphere Over a Time Course,In Situ Gene Expression v1.0 | Mouse | brain,url,https://10xgenomics.com/datasets/xenium-in-situ-analysis-of-alzheimers-disease-mouse-model-brain-coronal-sections-from-one-hemisphere-over-a-time-course-1-standard,ac05fa2c3367,,,10x Genomics,In Situ Gene Expression v1.0,,"Mouse,brain",2025-09-29,,https://10xgenomics.com/datasets/xenium-in-situ-analysis-of-alzheimers-disease-mouse-model-brain-coronal-sections-from-one-hemisphere-over-a-time-course-1-standard,108d3,zyHhX1mjsVshg5yT0000,10kyp,2025-05-13 10:39:14.173799+00:00,Xenium In Situ Analysis of Alzheimer's Disease Mouse Model (TgCRND8 2.5 months)
uploaded,ds_ac05fa2c3367,Xenium In Situ Analysis of Alzheimer's Disease Mouse Model Brain Coronal Sections from One Hemisphere Over a Time Course,In Situ Gene Expression v1.0 | Mouse | brain,url,https://10xgenomics.com/datasets/xenium-in-situ-analysis-of-alzheimers-disease-mouse-model-brain-coronal-sections-from-one-hemisphere-over-a-time-course-1-standard,ac05fa2c3367,,,10x Genomics,In Situ Gene Expression v1.0,,"Mouse,brain",2025-09-29,,https://10xgenomics.com/datasets/xenium-in-situ-analysis-of-alzheimers-disease-mouse-model-brain-coronal-sections-from-one-hemisphere-over-a-time-course-1-standard,108d3,TaVEN66Q779WeVuv0000,10fpp,2025-05-13 10:40:55.593942+00:00,Xenium In Situ Analysis of Alzheimer's Disease Mouse Model (TgCRND8 5.7 months)
uploaded,ds_ac05fa2c3367,Xenium In Situ Analysis of Alzheimer's Disease Mouse Model Brain Coronal Sections from One Hemisphere Over a Time Course,In Situ Gene Expression v1.0 | Mouse | brain,url,https://10xgenomics.com/datasets/xenium-in-situ-analysis-of-alzheimers-disease-mouse-model-brain-coronal-sections-from-one-hemisphere-over-a-time-course-1-standard,ac05fa2c3367,,,10x Genomics,In Situ Gene Expression v1.0,,"Mouse,brain",2025-09-29,,https://10xgenomics.com/datasets/xenium-in-situ-analysis-of-alzheimers-disease-mouse-model-brain-coronal-sections-from-one-hemisphere-over-a-time-course-1-standard,108d3,eaCWUAfpiX2EWscE0000,106ws,2025-05-13 10:42:37.113355+00:00,Xenium In Situ Analysis of Alzheimer's Disease Mouse Model (Wild type 13.4 months)
uploaded,ds_ac05fa2c3367,Xenium In Situ Analysis of Alzheimer's Disease Mouse Model Brain Coronal Sections from One Hemisphere Over a Time Course,In Situ Gene Expression v1.0 | Mouse | brain,url,https://10xgenomics.com/datasets/xenium-in-situ-analysis-of-alzheimers-disease-mouse-model-brain-coronal-sections-from-one-hemisphere-over-a-time-course-1-standard,ac05fa2c3367,,,10x Genomics,In Situ Gene Expression v1.0,,"Mouse,brain",2025-09-29,,https://10xgenomics.com/datasets/xenium-in-situ-analysis-of-alzheimers-disease-mouse-model-brain-coronal-sections-from-one-hemisphere-over-a-time-course-1-standard,108d3,jmESliF63IWNuHVP0000,10xa2,2025-05-13 10:44:08.986470+00:00,Xenium In Situ Analysis of Alzheimer's Disease Mouse Model (Wild type 2.5 months)
uploaded,ds_ac05fa2c3367,Xenium In Situ Analysis of Alzheimer's Disease Mouse Model Brain Coronal Sections from One Hemisphere Over a Time Course,In Situ Gene Expression v1.0 | Mouse | brain,url,https://10xgenomics.com/datasets/xenium-in-situ-analysis-of-alzheimers-disease-mouse-model-brain-coronal-sections-from-one-hemisphere-over-a-time-course-1-standard,ac05fa2c3367,,,10x Genomics,In Situ Gene Expression v1.0,,"Mouse,brain",2025-09-29,,https://10xgenomics.com/datasets/xenium-in-situ-analysis-of-alzheimers-disease-mouse-model-brain-coronal-sections-from-one-hemisphere-over-a-time-course-1-standard,108d3,gIiRO1iRTSbyYa370000,108d3,2025-05-13 10:45:33.875139+00:00,Xenium In Situ Analysis of Alzheimer's Disease Mouse Model (Wild type 5.7 months)
uploaded,ds_0b254551519f,"Preservation Method Comparison on Visium CytAssist: Fixed Frozen Mouse Brain (Sagittal), 11 mm Capture Area",Spatial Gene Expression v2 | Mouse | brain,url,https://10xgenomics.com/datasets/preservation-method-comparison-on-visium-cytassist-fixed-frozen-mouse-brain-sagittal-11-mm-capture-area-2-standard,0b254551519f,,,10x Genomics,Spatial Gene Expression v2,,"Mouse,brain",2025-09-29,,https://10xgenomics.com/datasets/preservation-method-comparison-on-visium-cytassist-fixed-frozen-mouse-brain-sagittal-11-mm-capture-area-2-standard,106s5,7Mlb1laYLpbxIuZ00000,106s5,2025-05-13 11:39:41.766011+00:00,"Mouse Brain (Fixed Frozen Mouse Brain (Sagittal), Space Ranger v2.1.0)"
uploaded,ds_0ec9e67f5cc6,"Preservation Method Comparison on Visium CytAssist: Fresh Frozen Mouse Brain (Sagittal), 11 mm Capture Area",Spatial Gene Expression v2 | Mouse | brain,url,https://10xgenomics.com/datasets/preservation-method-comparison-on-visium-cytassist-fresh-frozen-mouse-brain-sagittal-11-mm-capture-area-2-standard,0ec9e67f5cc6,,,10x Genomics,Spatial Gene Expression v2,,"Mouse,brain",2025-09-29,,https://10xgenomics.com/datasets/preservation-method-comparison-on-visium-cytassist-fresh-frozen-mouse-brain-sagittal-11-mm-capture-area-2-standard,103uy,TfnJ3iUNnjLvuTwn0000,103uy,2025-05-13 11:40:31.109839+00:00,"Mouse Brain (Fresh Frozen Mouse Brain (Sagittal), Space Ranger v2.1.0)"
uploaded,ds_9c3de461bd7f,"Preservation Method Comparison on Visium CytAssist: FFPE Mouse Brain (Sagittal), 11 mm Capture Area",Spatial Gene Expression v2 | Mouse | brain,url,https://10xgenomics.com/datasets/preservation-method-comparison-on-visium-cytassist-ffpe-mouse-brain-sagittal-11-mm-capture-area-2-standard,9c3de461bd7f,,,10x Genomics,Spatial Gene Expression v2,,"Mouse,brain",2025-09-29,,https://10xgenomics.com/datasets/preservation-method-comparison-on-visium-cytassist-ffpe-mouse-brain-sagittal-11-mm-capture-area-2-standard,10mda,Jhu4EIJra7GHoDa90000,10mda,2025-05-13 11:41:15.853304+00:00,"Mouse Brain (FFPE Mouse Brain (Sagittal), Space Ranger v2.1.0)"
uploaded,ds_6f1374dc4c3a,"Visium CytAssist, Mouse Embryo, 11 mm Capture Area (FFPE)",Spatial Gene Expression v2 | Mouse | embryo,url,https://10xgenomics.com/datasets/visium-cytassist-mouse-embryo-11-mm-capture-area-ffpe-2-standard,6f1374dc4c3a,,,10x Genomics,Spatial Gene Expression v2,,"Mouse,embryo",2025-09-29,,https://10xgenomics.com/datasets/visium-cytassist-mouse-embryo-11-mm-capture-area-ffpe-2-standard,1001e,Ho5aIOyEV46kDWa10000,1001e,2025-05-13 11:39:57.037297+00:00,"Visium CytAssist, Mouse Embryo, 11 mm Capture Area (FFPE)"
uploaded,ds_04f12e665c39,Adult Mouse Brain Coronal Section (Fresh Frozen),Spatial Gene Expression v1.0 | Mouse | brain,url,https://10xgenomics.com/datasets/adult-mouse-brain-coronal-section-fresh-frozen-1-standard,04f12e665c39,,,10x Genomics,Spatial Gene Expression v1.0,,"Mouse,brain",2025-09-29,,https://10xgenomics.com/datasets/adult-mouse-brain-coronal-section-fresh-frozen-1-standard,10ckr,C2VMt4jeJgOzqGlB0000,10ckr,2025-05-13 11:29:20.725837+00:00,Adult Mouse Brain Coronal Section (Fresh Frozen) (Sample 1)
uploaded,ds_04f12e665c39,Adult Mouse Brain Coronal Section (Fresh Frozen),Spatial Gene Expression v1.0 | Mouse | brain,url,https://10xgenomics.com/datasets/adult-mouse-brain-coronal-section-fresh-frozen-1-standard,04f12e665c39,,,10x Genomics,Spatial Gene Expression v1.0,,"Mouse,brain",2025-09-29,,https://10xgenomics.com/datasets/adult-mouse-brain-coronal-section-fresh-frozen-1-standard,10ckr,7NuCvtep7c7GHlSS0000,10w6u,2025-05-13 11:30:19.282776+00:00,Adult Mouse Brain Coronal Section (Fresh Frozen) (Sample 2)
uploaded,ds_04f12e665c39,Adult Mouse Brain Coronal Section (Fresh Frozen),Spatial Gene Expression v1.0 | Mouse | brain,url,https://10xgenomics.com/datasets/adult-mouse-brain-coronal-section-fresh-frozen-1-standard,04f12e665c39,,,10x Genomics,Spatial Gene Expression v1.0,,"Mouse,brain",2025-09-29,,https://10xgenomics.com/datasets/adult-mouse-brain-coronal-section-fresh-frozen-1-standard,10w6u,C2VMt4jeJgOzqGlB0000,10ckr,2025-05-13 11:29:20.725837+00:00,Adult Mouse Brain Coronal Section (Fresh Frozen) (Sample 1)
uploaded,ds_04f12e665c39,Adult Mouse Brain Coronal Section (Fresh Frozen),Spatial Gene Expression v1.0 | Mouse | brain,url,https://10xgenomics.com/datasets/adult-mouse-brain-coronal-section-fresh-frozen-1-standard,04f12e665c39,,,10x Genomics,Spatial Gene Expression v1.0,,"Mouse,brain",2025-09-29,,https://10xgenomics.com/datasets/adult-mouse-brain-coronal-section-fresh-frozen-1-standard,10w6u,7NuCvtep7c7GHlSS0000,10w6u,2025-05-13 11:30:19.282776+00:00,Adult Mouse Brain Coronal Section (Fresh Frozen) (Sample 2)
uploaded,ds_9bdbb7053bbb,Xenium Human Lung Preview Data,In Situ Gene Expression v1.0 | Human | Lung,url,https://10xgenomics.com/datasets/xenium-human-lung-preview-data-1-standard,9bdbb7053bbb,,,10x Genomics,In Situ Gene Expression v1.0,,"Human,Lung",2025-09-29,,https://10xgenomics.com/datasets/xenium-human-lung-preview-data-1-standard,10fri,OJh6O09BO0KvcaqQ0000,10fri,2025-05-13 11:41:37.850471+00:00,Xenium Human Lung Data (Non-diseased Lung)
uploaded,ds_9bdbb7053bbb,Xenium Human Lung Preview Data,In Situ Gene Expression v1.0 | Human | Lung,url,https://10xgenomics.com/datasets/xenium-human-lung-preview-data-1-standard,9bdbb7053bbb,,,10x Genomics,In Situ Gene Expression v1.0,,"Human,Lung",2025-09-29,,https://10xgenomics.com/datasets/xenium-human-lung-preview-data-1-standard,10fri,6hNpuo8as4YTeuir0000,109k1,2025-05-13 11:46:04.624372+00:00,Xenium Human Lung Data (Lung Cancer)
uploaded,ds_9bdbb7053bbb,Xenium Human Lung Preview Data,In Situ Gene Expression v1.0 | Human | Lung,url,https://10xgenomics.com/datasets/xenium-human-lung-preview-data-1-standard,9bdbb7053bbb,,,10x Genomics,In Situ Gene Expression v1.0,,"Human,Lung",2025-09-29,,https://10xgenomics.com/datasets/xenium-human-lung-preview-data-1-standard,109k1,OJh6O09BO0KvcaqQ0000,10fri,2025-05-13 11:41:37.850471+00:00,Xenium Human Lung Data (Non-diseased Lung)
uploaded,ds_9bdbb7053bbb,Xenium Human Lung Preview Data,In Situ Gene Expression v1.0 | Human | Lung,url,https://10xgenomics.com/datasets/xenium-human-lung-preview-data-1-standard,9bdbb7053bbb,,,10x Genomics,In Situ Gene Expression v1.0,,"Human,Lung",2025-09-29,,https://10xgenomics.com/datasets/xenium-human-lung-preview-data-1-standard,109k1,6hNpuo8as4YTeuir0000,109k1,2025-05-13 11:46:04.624372+00:00,Xenium Human Lung Data (Lung Cancer)
uploaded,ds_82b061a761b8,"Visium CytAssist Gene and Protein Expression Library of Human Glioblastoma, IF, 11mm (FFPE)",CytAssist Spatial Gene and Protein Expression v2 | Human | brain,url,https://10xgenomics.com/datasets/gene-and-protein-expression-library-of-human-glioblastoma-cytassist-ffpe-2-standard,82b061a761b8,,,10x Genomics,CytAssist Spatial Gene and Protein Expression v2,,"Human,brain",2025-09-29,,https://10xgenomics.com/datasets/gene-and-protein-expression-library-of-human-glioblastoma-cytassist-ffpe-2-standard,10z91,4NsSBdOGCqS073zR0000,10z91,2025-05-13 11:40:27.840163+00:00,"Human Glioblastoma, IF, 11mm (FFPE)"
uploaded,ds_09ed54e45149,"Visium CytAssist Gene and Protein Expression Library of Human Breast Cancer, IF, 6.5mm (FFPE)",CytAssist Spatial Gene and Protein Expression v2 | Human | breast,url,https://10xgenomics.com/datasets/gene-and-protein-expression-library-of-human-breast-cancer-cytassist-ffpe-2-standard,09ed54e45149,,,10x Genomics,CytAssist Spatial Gene and Protein Expression v2,,"Human,breast",2025-09-29,,https://10xgenomics.com/datasets/gene-and-protein-expression-library-of-human-breast-cancer-cytassist-ffpe-2-standard,10if2,qDzBz6mPapeQOZKH0000,10if2,2025-05-13 11:40:38.261886+00:00,"Human Breast Cancer, IF, 6.5mm (FFPE)"
uploaded,ds_a0acd98cb1c2,"Visium CytAssist Gene and Protein Expression Library of Human Tonsil, H&E, 6.5 mm (FFPE)",CytAssist Spatial Gene and Protein Expression v2 | Human | tonsil,url,https://10xgenomics.com/datasets/gene-protein-expression-library-of-human-tonsil-cytassist-ffpe-2-standard,a0acd98cb1c2,,,10x Genomics,CytAssist Spatial Gene and Protein Expression v2,,"Human,tonsil",2025-09-29,,https://10xgenomics.com/datasets/gene-protein-expression-library-of-human-tonsil-cytassist-ffpe-2-standard,10ekd,rh4v3BvMhn47uTqL0000,10ekd,2025-05-13 11:40:56.033444+00:00,"Human Tonsil H&E, 6.5 mm (FFPE)"
